,user_id,book_id,Rating
29494,4534,804,4
46560,4534,3082,5
666,4534,309,5
20968,4534,3378,3
75060,4534,4509,5
56641,4534,6640,4
22416,4534,189,4
48179,4534,6662,2
18312,4534,155,2
13583,4534,11,5
29617,4534,2028,3
97388,4534,2778,3
47940,4534,3079,4
80945,4534,948,5
85853,4534,6541,5
11644,4534,807,3
79,4534,766,5
50072,4534,1589,4
73568,4534,2791,5
64585,4534,3704,3
47634,4534,3069,5
74310,4534,7100,2
77906,4534,8170,4
1946,4534,2445,5
97865,4534,8028,4
105201,4534,6042,5
46887,4534,3077,5
88480,4534,5062,5
73751,4534,2800,5
82277,4534,7068,4
42346,4534,2240,5
94838,4534,2464,4
445,4534,2015,4
47603,4534,4733,3
77325,4534,7605,3
77990,4534,4280,4
105208,4534,2603,4
100748,4534,8446,4
95970,4534,3347,5
106288,4534,7409,4
68802,4534,1036,3
33362,4534,165,3
97481,4534,7171,4
17573,4534,4096,5
14967,4534,691,2
18664,4534,1149,5
53766,4534,6769,4
82214,4534,2017,3
48424,4534,3460,3
67825,4534,5276,3
86200,4534,2465,5
19060,4534,6272,1
14379,4534,20,5
77525,4534,6899,4
27295,4534,5544,5
95382,4534,4461,5
96379,4534,3083,4
17095,4534,507,1
53091,4534,6600,4
39640,4534,838,2
3875,4534,105,1
76984,4534,7856,2
71690,4534,2881,5
48096,4534,3085,5
13783,4534,840,5
95378,4534,3679,5
98436,4534,5579,4
54807,4534,4753,3
89559,4534,2408,3
46374,4534,3078,4
1932,4534,898,2
805,4534,1216,4
5231,4534,767,4
15163,4534,1738,5
18848,4534,6800,2
14520,4534,530,1
11782,4534,730,4
15562,4534,1918,2
77597,4534,2624,4
96395,4534,3071,3
77506,4534,8151,4
80200,4534,6610,5
95507,4534,3348,4
79001,4534,1969,2
75238,4534,1857,4
106295,4534,5946,3
105257,4534,5608,4
11868,4534,19,4
96343,4534,4266,5
57677,4534,5585,1
104648,4534,7254,2
7223,4534,5,4
13715,4534,9,3
105254,4534,5607,4
10187,4534,2776,5
104024,4534,3032,4
6645,4534,344,1
79793,4534,764,5
39551,4534,921,4
6176,4534,1739,4
43613,4534,7013,3
96889,4534,7722,3
105237,4534,2604,5
96895,4534,6340,5
95396,4534,5067,4
61642,4534,1938,3
9650,4534,3,4
48385,4534,3457,3
9315,4534,348,5
98308,4534,4755,4
21349,4534,1517,5
20596,4534,2496,5
79952,4534,4201,5
74081,4534,7361,3
28012,4534,3526,4
85393,4534,4972,4
46708,4534,1409,5
19704,4534,30,2
90218,4534,6865,3
96361,4534,3095,5
47308,4534,3093,5
72630,4534,6898,4
85348,4534,3645,3
72930,4534,2799,4
103991,4534,3035,4
97108,4534,3056,3
12551,4534,235,5
69613,4534,7000,3
97383,4534,6159,3
95704,4534,7532,4
85618,4534,2790,5
103971,4534,3033,5
75129,4534,1741,5
106270,4534,5560,5
100594,4534,5469,5
47412,4534,2010,3
7714,4534,3253,5
68454,4534,6127,5
105786,4534,5139,4
48268,4534,5461,5
91658,4534,4603,4
1137,4534,3170,3
101553,4534,1489,3
84470,4534,5260,4
77094,4534,4285,3
106273,4534,8483,5
102420,4534,6680,1
97378,4534,2777,3
87263,4534,6232,4
85608,4534,2783,5
68524,4534,947,5
57222,4534,2174,2
77610,4534,5668,4
99454,4534,6283,5
48117,4534,4678,3
84929,4534,2280,4
102245,4534,1590,4
105760,4534,5171,5
64172,4534,6446,2
47004,4534,806,3
98508,4534,5572,4
85633,4534,2784,4
29110,4534,709,5
2220,4534,0,3
105609,4534,4140,3
106151,4534,5373,3
37710,4534,4670,5
73847,4534,8417,4
38088,4534,7570,5
103988,4534,3031,2
95402,4534,5068,5
38921,4534,5854,4
68411,4534,6487,1
13492,4534,3072,5
25360,4534,5604,4
3409,4534,2,4
68440,4534,3349,5
106230,4534,5727,3
46947,4534,8040,5
103982,4534,3034,4
47714,4534,8105,3
85628,4534,2787,5
77332,4536,1526,2
52500,4536,6122,5
667,4536,309,3
28815,4536,2123,4
68722,4536,8337,2
6063,4536,8499,5
11445,4536,228,3
41806,4536,1143,4
70859,4536,516,4
40151,4536,1153,5
52326,4540,4154,5
101522,4542,8193,4
64628,4542,1701,3
56642,4542,6640,4
62117,4542,4633,2
88633,4542,5231,4
26402,4542,8004,3
91686,4542,470,5
17381,4542,6672,5
83737,4542,7438,4
75705,4542,2891,4
83693,4542,2117,4
23580,4542,333,3
59710,4542,3049,4
70773,4542,2052,3
26370,4542,1880,4
89701,4542,6690,4
74316,4542,5318,3
59412,4542,899,4
3606,4542,2112,4
64300,4542,963,4
69530,4542,5887,5
23843,4542,621,4
40887,4542,420,3
31056,4542,414,4
56195,4542,689,3
62247,4542,1462,4
17205,4542,23,3
59904,4542,148,5
6354,4542,152,2
32363,4542,2092,4
39466,4542,5715,5
47005,4542,806,4
73354,4542,3623,2
22417,4542,189,4
17911,4542,998,5
9316,4542,348,2
61967,4542,430,4
47165,4542,1957,4
61687,4542,2923,2
89492,4542,690,3
23054,4542,3585,5
30757,4542,6551,3
8306,4542,143,2
30445,4542,270,4
6646,4542,344,3
53640,4542,6395,4
80653,4542,7473,4
64144,4542,1016,4
27368,4542,6661,5
90053,4542,8369,5
73916,4542,2606,3
90049,4542,6601,3
48756,4542,563,5
29878,4542,431,5
73642,4542,8408,3
26230,4542,5200,5
47997,4542,7702,4
64776,4542,3696,4
58590,4542,811,5
71544,4542,5004,4
38883,4542,4843,3
74713,4542,2106,4
87733,4542,396,4
58631,4542,1300,3
24326,4542,350,2
3410,4542,2,4
75115,4542,4157,5
81103,4542,7158,3
4929,4542,313,5
53807,4542,992,4
23248,4542,1004,4
39101,4542,233,4
49199,4542,749,2
84076,4542,2056,2
25361,4542,5604,4
38011,4542,2808,4
53015,4542,241,4
89000,4542,7290,4
38574,4542,106,3
21464,4542,149,4
19720,4542,203,4
74110,4542,5496,4
10296,4542,2563,4
20597,4542,2496,5
95013,4542,7349,4
39999,4542,2060,3
24707,4542,1034,4
31423,4542,3186,5
9651,4542,3,4
101907,4542,5362,4
27247,4542,1384,3
21173,4542,1086,3
93680,4542,4563,4
17096,4542,507,4
41807,4542,1143,4
40152,4542,1153,4
80180,4542,6412,5
72896,4542,98,4
48848,4542,382,3
20546,4542,2677,5
26206,4542,349,4
78441,4542,3184,4
41631,4542,523,4
24027,4542,1322,4
19804,4542,4171,4
34315,4542,892,5
86660,4542,896,3
78656,4542,1835,4
53878,4542,2579,4
28040,4542,5114,4
45392,4542,2368,2
26649,4542,2115,2
105554,4542,4703,3
94032,4542,1452,3
16829,4542,546,5
50670,4542,518,3
219,4542,7307,5
17550,4542,4777,4
13200,4542,1429,4
25421,4542,650,4
18665,4542,1149,3
25942,4542,887,3
27891,4542,208,4
15315,4542,6599,5
91748,4542,2413,3
75658,4542,5764,3
21404,4542,379,4
32731,4542,5984,4
10055,4542,2127,3
18313,4542,155,4
25058,4542,6983,4
91020,4542,5487,5
103679,4542,4292,4
70416,4542,2335,1
27138,4544,151,3
83992,4544,421,3
12125,4544,8019,4
11783,4544,730,3
66687,4544,7010,3
16161,4544,611,5
44686,4544,1239,4
44766,4544,6795,4
18849,4544,6800,5
77598,4544,2624,4
15164,4544,1738,3
84198,4544,2271,3
59905,4544,148,3
33491,4544,3509,3
89560,4544,2408,5
83338,4544,1956,1
15563,4544,1918,3
11038,4544,1,5
52675,4544,2177,3
6064,4544,8499,4
76968,4544,2626,3
33217,4544,760,3
68181,4544,8296,4
5782,4544,4,5
6177,4544,1739,3
85312,4544,7873,2
17754,4544,487,4
13968,4544,6106,3
76904,4544,2623,4
7224,4544,5,5
32414,4544,2568,2
45085,4544,973,3
89783,4544,1596,3
105080,4544,6893,3
44728,4544,8470,5
6647,4544,344,4
39503,4544,2585,4
83314,4544,7940,2
31995,4544,3453,5
12731,4544,1573,4
89519,4544,4875,4
67237,4544,6852,3
9033,4544,146,4
29111,4544,709,2
20969,4544,3378,5
2221,4544,0,4
73766,4544,4899,3
77623,4544,6984,4
95952,4544,7639,3
3411,4544,2,5
33363,4544,165,4
77718,4544,5122,4
6887,4544,1088,4
100690,4544,5272,3
16830,4544,546,4
43475,4544,509,2
12552,4544,235,5
105619,4544,3591,4
67132,4544,8047,5
54412,4544,8297,3
4930,4544,313,3
6355,4544,152,4
83469,4544,8269,4
67224,4544,8298,4
105610,4544,4140,5
4389,4544,21,3
18666,4544,1149,4
81751,4544,1666,3
37513,4544,5205,4
11571,4544,598,4
80632,4544,2622,3
30777,4544,8160,4
80061,4544,2621,4
96598,4544,8492,3
99823,4544,6379,3
49904,4544,4661,5
19349,4555,1615,1
44877,4555,618,2
94397,4555,8231,4
105433,4555,2538,5
28816,4555,2123,2
53402,4555,7453,3
76272,4555,3741,2
25824,4555,3046,2
26085,4555,889,3
98873,4555,5998,3
32732,4555,5984,4
56714,4555,3382,3
31996,4555,3453,5
58431,4555,1680,3
25259,4557,7364,4
42688,4557,7098,4
82419,4557,8230,5
64145,4557,1016,5
42608,4557,596,4
39860,4557,1819,5
28441,4557,7524,5
56509,4557,7314,5
40720,4557,863,3
78250,4557,7243,4
86883,4557,5435,3
32928,4557,874,5
79659,4557,482,5
63160,4557,7041,4
20405,4557,2167,5
86749,4557,2359,5
31615,4557,750,5
26016,4558,6313,5
20101,4558,1116,3
67767,4558,7172,3
44610,4558,399,4
91322,4558,5842,3
55476,4558,4844,5
69634,4558,2883,4
32508,4558,7111,5
55449,4558,561,5
82313,4558,3104,5
69988,4558,1491,5
41632,4558,523,5
36867,4558,1679,5
88144,4558,1173,2
23411,4558,515,5
77564,4558,6683,5
24958,4558,663,5
100595,4558,5469,4
71933,4558,2203,2
63045,4558,1375,5
57703,4558,7407,5
56949,4558,2095,3
23880,4558,2904,4
58702,4558,649,4
43378,4558,6549,3
1338,4558,263,4
78082,4558,1623,5
86313,4558,6955,3
59639,4558,538,4
1179,4558,2122,3
33484,4558,5743,1
19350,4558,1615,5
70981,4558,2316,4
66961,4561,2680,5
55779,4561,878,4
72722,4561,1555,4
60674,4561,4925,5
75543,4561,2929,5
75749,4561,1539,4
106252,4561,5148,5
44983,4561,1241,4
61201,4561,2195,4
78418,4561,3023,5
82042,4561,3477,5
63545,4561,7911,5
60425,4561,1549,5
45835,4562,1224,3
75147,4562,1692,5
27139,4562,151,4
27892,4562,208,3
77006,4562,1230,4
19600,4562,832,5
44687,4567,1239,5
77729,4567,1607,4
43305,4567,4398,5
82586,4567,1606,5
92334,4567,8299,5
88437,4567,1052,4
16831,4567,546,5
82564,4567,3113,4
82314,4567,3104,5
3412,4567,2,5
44939,4567,1240,4
77169,4567,1055,5
6065,4567,8499,5
77545,4567,5650,5
91108,4567,6054,4
45121,4567,1246,5
48180,4567,6662,5
45299,4567,1247,4
45172,4567,683,5
77919,4567,7768,4
40559,4567,3302,5
43163,4567,8324,5
77565,4567,6683,5
82368,4567,1608,4
4931,4567,313,5
68605,4567,4399,4
44984,4567,1241,4
79274,4569,8190,5
95362,4569,7502,3
16162,4569,611,1
41034,4569,612,5
96089,4569,7417,4
98260,4569,7416,4
70199,4577,2070,4
46517,4577,4639,3
95478,4577,4683,5
51143,4577,469,5
62728,4577,1436,5
7943,4577,174,3
25260,4577,7364,5
64350,4578,833,4
16163,4578,611,5
43884,4578,582,5
54936,4578,1604,5
24162,4578,472,5
90768,4578,3341,4
101005,4578,3764,5
90765,4578,3444,4
36621,4578,583,4
76595,4578,1066,3
41035,4579,612,2
93527,4579,1469,3
64301,4579,963,4
24163,4579,472,2
16164,4579,611,3
93448,4579,1468,4
14968,4582,691,5
51552,4582,980,4
105916,4582,6311,5
43093,4582,1453,5
44155,4582,1005,5
64827,4582,6406,4
33218,4582,760,4
103466,4582,5014,5
84607,4582,2172,3
17337,4582,610,4
59517,4582,6972,4
37056,4582,7459,4
57190,4582,1326,5
46813,4582,2665,5
37135,4582,3956,4
79053,4582,4517,5
46600,4582,556,4
25306,4584,1694,5
34316,4584,892,5
16832,4584,546,3
39024,4584,319,3
35813,4584,267,5
4932,4584,313,5
52298,4584,719,4
33920,4584,615,5
81834,4584,3812,3
80849,4584,2274,5
23581,4584,333,4
12553,4584,235,4
56510,4584,7314,5
88364,4584,2454,3
41036,4584,612,5
14521,4584,530,4
14380,4584,20,3
36622,4584,583,4
84955,4584,584,4
34769,4584,590,4
60056,4584,1726,5
95061,4584,3811,5
27893,4584,208,4
17097,4584,507,3
22709,4584,514,4
105322,4584,5556,5
9034,4584,146,5
19475,4584,718,5
24164,4584,472,5
16165,4584,611,5
43885,4584,582,5
10056,4584,2127,5
14969,4584,691,3
50561,4584,996,5
77611,4589,5668,4
77494,4589,3415,3
95709,4589,6995,2
98478,4589,5574,3
64000,4589,2479,3
33921,4589,615,5
98499,4589,5573,2
28641,4589,2031,3
77546,4589,5650,3
63741,4589,2481,3
6178,4589,1739,4
63825,4589,2480,3
63850,4589,2484,3
34317,4589,892,3
77566,4589,6683,3
30019,4589,266,3
106308,4589,8168,4
98437,4589,5579,4
21174,4589,1086,3
41677,4589,3311,4
15564,4589,1918,5
106305,4589,6342,4
63960,4589,2371,3
63905,4589,2478,3
95705,4589,7532,3
55343,4589,6460,4
95699,4589,6998,3
94702,4589,580,4
97446,4589,6523,2
69619,4589,5578,4
5145,4589,2014,3
74311,4589,7100,4
11039,4589,1,3
1138,4589,3170,3
98488,4589,7131,4
82565,4589,3113,2
42347,4589,2240,4
77078,4589,6975,3
106292,4589,5948,3
54198,4589,7066,2
61221,4589,7343,5
55235,4589,1502,3
67776,4589,5471,5
106302,4589,7212,2
98463,4589,5576,4
97713,4589,2864,3
75373,4589,3215,4
77170,4589,1055,3
61643,4589,1938,4
106296,4589,5946,3
77730,4589,1607,2
69415,4589,7428,5
98470,4589,5581,5
75831,4589,5631,3
4129,4589,114,2
106299,4589,5546,3
55127,4589,648,3
82369,4589,1608,3
47859,4589,2365,5
54413,4589,8297,3
82315,4589,3104,3
91618,4589,3757,2
42243,4589,3322,5
100342,4589,2911,3
62681,4589,653,4
104098,4589,5661,3
77437,4589,5667,4
77446,4589,3727,4
64712,4589,4504,3
97699,4589,4102,3
77450,4589,5483,4
3413,4589,2,3
77455,4589,3123,3
21897,4589,891,3
98956,4589,5385,3
95658,4589,7003,3
95662,4589,7006,3
77615,4589,6456,4
106274,4589,8483,3
104102,4589,5331,2
104094,4589,5666,3
104105,4589,4100,2
2523,4589,1697,4
40372,4589,4859,2
100349,4589,6498,4
16166,4589,611,4
18314,4589,155,2
18667,4589,1149,5
4933,4589,313,4
106289,4589,7409,2
16833,4589,546,2
54011,4589,3712,2
220,4589,7307,5
100383,4589,7032,2
100386,4589,6994,3
98482,4589,7146,3
106282,4589,7376,3
104108,4589,4104,3
52910,4589,3760,3
82587,4589,1606,2
55645,4589,4909,4
21405,4589,379,4
105204,4589,5580,3
11340,4589,1658,3
90815,4589,4412,4
20102,4589,1116,4
97539,4589,6457,3
97428,4589,2343,3
103957,4589,5575,4
105876,4589,3759,4
94981,4589,1537,2
60033,4589,2345,3
5783,4589,4,3
90824,4589,3510,3
22233,4589,1369,3
32073,4589,240,3
39641,4589,838,4
91109,4589,6054,2
77910,4589,3417,4
48757,4589,563,4
98540,4589,6771,3
93265,4589,1988,2
103953,4589,5571,3
81114,4589,2673,2
59243,4589,8211,4
17551,4589,4777,3
66876,4589,5947,5
101438,4589,1155,3
51500,4589,886,2
92399,4589,3518,5
44739,4589,7519,4
98509,4589,5572,5
48181,4589,6662,3
21668,4589,1281,4
90849,4589,5186,3
98560,4589,7322,2
17912,4589,998,3
19351,4589,1615,4
28013,4589,3526,3
49386,4589,770,5
92325,4589,3511,3
9035,4589,146,3
76800,4589,1565,4
71409,4589,1782,5
43476,4589,509,5
71350,4589,2866,5
9652,4589,3,3
7540,4589,4501,4
77920,4589,7768,1
49545,4589,744,4
103391,4589,4103,3
95009,4589,6134,4
88215,4589,1764,4
31616,4589,750,3
14381,4589,20,5
90838,4589,7800,3
66526,4589,2742,2
50955,4589,4349,4
31424,4589,3186,2
77980,4589,3416,4
71727,4589,116,3
98546,4589,5672,4
7225,4589,5,4
12183,4589,2256,3
4226,4589,703,5
17755,4589,487,4
57751,4589,6183,3
105995,4589,5835,5
66688,4589,7010,3
15165,4589,1738,3
27140,4589,151,3
98575,4589,4668,3
103305,4589,5665,3
2222,4589,0,3
98542,4589,2535,3
17098,4589,507,4
19805,4589,4171,4
4390,4589,21,4
20970,4589,3378,3
12554,4589,235,5
66698,4589,4894,3
14078,4597,572,5
15675,4597,4298,3
74456,4597,3698,4
101006,4597,3764,4
76596,4597,1066,4
64351,4597,833,5
52582,4597,1373,4
75215,4597,2007,5
22870,4597,1949,5
14522,4597,530,5
55422,4601,6657,5
4227,4601,703,5
51713,4601,502,4
17262,4602,55,4
33640,4602,1180,4
69989,4606,1491,5
44358,4606,7990,5
96297,4606,386,5
87197,4606,117,4
88171,4606,2987,5
100431,4606,7456,5
4130,4606,114,4
66779,4606,2440,3
89664,4611,3261,3
104773,4611,6447,3
33034,4611,831,5
61002,4611,1693,3
91619,4611,3757,4
70774,4611,2052,3
86314,4611,6955,4
48849,4611,382,5
55503,4611,3254,4
106259,4611,1092,3
72335,4611,597,3
55477,4611,4844,3
81352,4611,7875,3
19601,4611,832,4
30180,4611,3726,4
77364,4611,1231,3
53225,4611,230,4
2706,4613,1001,5
64794,4613,2756,3
37724,4613,3372,5
45798,4613,733,4
93607,4613,3841,5
39318,4613,1718,4
16167,4613,611,4
46234,4613,4646,4
46223,4613,2726,5
46022,4613,3797,5
48070,4613,7640,5
55646,4613,4909,4
8307,4613,143,4
15095,4613,141,5
100558,4613,1158,4
92184,4613,2729,5
17756,4613,487,5
92232,4613,2763,5
5447,4613,173,4
4481,4613,680,3
668,4613,309,4
6066,4613,8499,5
42827,4613,479,4
21406,4613,379,5
46093,4613,2728,5
50726,4613,1009,3
50129,4613,478,4
89950,4613,4388,5
64713,4613,4504,5
46437,4613,2727,5
37223,4613,8,5
106278,4613,2982,5
46119,4613,3375,5
46980,4613,4647,5
103911,4613,5506,3
86810,4613,2754,4
93685,4613,7048,5
12555,4613,235,4
106134,4613,7656,5
4934,4613,313,5
55236,4613,1502,2
4228,4613,703,5
59769,4614,8189,5
83302,4614,8425,5
40406,4614,991,4
35276,4614,2338,4
102862,4614,3990,5
70601,4614,6883,5
104878,4614,6009,5
43669,4614,5316,3
22950,4614,835,5
105462,4614,8017,3
45221,4614,7466,5
105144,4614,5808,4
40238,4614,7296,4
105740,4614,8388,4
7715,4614,3253,4
36276,4614,41,4
38884,4614,4843,4
85528,4614,7086,3
31617,4614,750,5
53016,4614,241,5
70133,4614,1460,3
70107,4614,1490,3
105327,4614,6217,4
93080,4614,6673,4
70003,4614,8029,4
38369,4614,7819,4
86712,4614,6627,4
39914,4614,3909,4
40888,4614,420,5
78058,4614,7663,3
103663,4614,4253,2
2422,4614,6990,5
92435,4614,6507,4
20406,4614,2167,5
24831,4614,6954,5
23114,4614,475,4
30703,4614,453,5
82003,4614,8510,4
100464,4614,2597,4
86577,4614,8395,4
71087,4614,5045,3
37373,4614,8500,4
53819,4614,2393,5
37514,4614,5205,4
43229,4614,7230,5
78488,4614,7106,4
78734,4614,3758,5
20971,4614,3378,1
69577,4614,7394,4
35580,4617,295,5
34510,4621,4656,5
17471,4621,5629,4
16168,4623,611,2
12556,4623,235,5
1809,4623,4680,5
30446,4623,270,4
21175,4624,1086,5
93077,4624,4531,5
2707,4628,1001,5
19602,4628,832,4
4229,4628,703,5
18315,4628,155,4
16430,4628,232,5
14079,4628,572,4
50660,4628,7397,4
3573,4628,157,4
33442,4628,1190,4
70830,4629,7491,5
76194,4629,2827,3
11197,4629,2284,5
37711,4629,4670,3
41510,4629,522,1
18316,4629,155,5
60760,4629,265,3
65421,4629,474,3
32253,4629,1993,1
14382,4629,20,4
29461,4629,510,2
21176,4629,1086,3
38922,4629,5854,4
16834,4629,546,4
71889,4629,4657,3
7944,4629,174,3
58036,4629,1138,3
36156,4629,7510,2
11572,4629,598,2
27894,4629,208,3
44080,4629,1105,4
79172,4629,1900,4
58579,4629,2086,2
30447,4629,270,2
48758,4629,563,2
25500,4629,6697,5
65924,4629,83,4
40889,4629,420,1
43670,4629,5316,4
96583,4629,8126,3
66466,4629,1495,2
44265,4629,441,5
11040,4629,1,2
100677,4629,5164,1
26509,4629,1079,3
669,4629,309,4
18850,4629,6800,3
31278,4629,7555,1
91633,4629,7597,2
5146,4629,2014,4
71322,4629,4273,3
89951,4629,4388,3
65684,4629,1496,2
95003,4629,5421,3
83787,4629,600,1
106010,4629,1318,5
60298,4629,1897,3
84434,4629,7599,1
96730,4629,1986,4
36698,4629,533,5
72656,4629,3220,4
94578,4629,3675,3
31057,4629,414,2
40060,4629,179,3
27603,4629,1051,3
15651,4629,139,4
51144,4629,469,2
33364,4629,165,2
85006,4629,2303,1
47860,4629,2365,5
62744,4629,261,3
25396,4629,879,3
20193,4631,536,3
41511,4632,522,4
73377,4632,922,5
19476,4632,718,5
2988,4632,651,4
65925,4632,83,3
56511,4632,7314,4
65017,4632,473,5
106039,4632,3865,5
79173,4632,1900,5
4935,4632,313,5
98395,4632,7587,5
51145,4632,469,4
67906,4632,1484,4
72528,4632,5481,5
904,4632,6423,5
66179,4632,1121,5
98033,4632,3832,3
74962,4632,2421,5
62745,4632,261,4
22710,4632,514,4
27141,4632,151,2
66562,4632,4779,3
41633,4632,523,4
106152,4632,5373,5
100596,4632,5469,4
28442,4632,7524,5
90749,4632,8234,4
14970,4632,691,5
1468,4632,579,5
35221,4632,1083,4
2223,4632,0,2
5784,4632,4,3
57424,4632,1578,5
33922,4632,615,2
79515,4632,820,4
47017,4632,496,4
40019,4632,452,4
65326,4632,1120,3
11041,4632,1,3
65422,4632,474,3
66157,4632,262,4
90756,4632,512,2
90207,4632,7983,5
16169,4632,611,4
30704,4632,453,3
7226,4632,5,3
20670,4632,7288,5
39552,4632,921,5
18317,4632,155,1
48850,4633,382,5
45055,4633,175,3
5064,4633,3167,5
12184,4633,2256,5
19768,4633,164,4
68741,4633,1238,5
102297,4633,1928,5
101245,4634,4055,2
34770,4634,590,3
28941,4634,2418,3
1810,4634,4680,2
95309,4634,4420,5
26510,4634,1079,3
35814,4634,267,4
14971,4634,691,4
19912,4634,1100,4
41037,4634,612,5
91878,4634,2077,4
70982,4634,2316,4
2989,4634,651,4
96494,4634,3600,5
97323,4634,4336,4
36734,4634,2381,5
25537,4634,2108,3
97260,4634,4054,2
101954,4634,1405,4
25501,4634,6697,3
35948,4634,1425,3
6648,4634,344,3
16170,4634,611,5
100581,4634,3586,3
28443,4634,7524,3
74051,4634,2460,4
24165,4634,472,5
28642,4634,2031,3
53017,4634,241,3
34318,4634,892,4
100708,4634,4760,3
100601,4634,3753,4
22418,4634,189,4
74557,4634,3622,3
19477,4634,718,4
84329,4634,3217,5
16835,4634,546,4
67390,4634,3606,2
101478,4634,4357,4
102905,4634,6397,3
2708,4634,1001,4
16171,4636,611,1
45692,4640,1165,4
72909,4640,2931,3
97437,4640,5723,3
65810,4640,1335,3
73393,4640,1877,3
74268,4640,1787,3
81284,4640,734,4
31199,4640,3621,4
36004,4640,6186,4
73286,4640,1786,3
18318,4640,155,3
66332,4640,1339,4
84512,4640,2185,3
9940,4640,307,5
61792,4640,1715,4
46166,4640,1064,4
66491,4640,5479,4
52501,4640,6122,5
45911,4640,6563,3
16836,4640,546,3
23679,4640,1195,3
100582,4640,3586,4
50104,4640,437,5
45216,4640,765,4
28444,4644,7524,4
39102,4644,233,5
99902,4644,2135,5
70362,4644,2134,4
79561,4644,1641,5
69807,4644,3767,3
70217,4644,2136,3
76597,4644,1066,3
67671,4644,3928,5
34771,4644,590,5
39861,4644,1819,4
43886,4644,582,2
88468,4644,3755,5
76655,4644,1063,4
14972,4644,691,5
44547,4644,1784,5
96421,4644,594,4
1339,4644,263,4
46167,4644,1064,3
20671,4644,7288,5
70387,4644,2133,5
69781,4644,591,5
34319,4644,892,5
45962,4644,1065,3
7945,4644,174,1
67585,4644,2669,5
82879,4644,2667,5
86421,4644,2412,4
49962,4644,589,4
35661,4644,913,5
104861,4644,5657,5
14523,4644,530,5
17913,4644,998,5
89390,4644,592,4
56512,4644,7314,3
83115,4647,2158,4
56950,4647,2095,5
24196,4647,2583,5
105754,4647,660,5
76250,4647,1450,5
4936,4650,313,5
16172,4650,611,5
16837,4650,546,5
66283,4651,7692,4
4937,4651,313,5
4938,4653,313,5
96692,4655,3631,3
18668,4655,1149,3
3414,4655,2,3
7227,4655,5,4
9036,4655,146,4
16838,4655,546,4
19352,4655,1615,4
5785,4655,4,3
8308,4655,143,3
81496,4655,647,3
14138,4655,373,5
18319,4655,155,3
23506,4655,1030,5
6356,4655,152,3
17099,4655,507,2
4939,4655,313,4
106311,4658,5485,5
69399,4658,1019,4
81812,4658,1816,2
1811,4658,4680,4
73712,4658,1691,3
60928,4658,5495,4
20972,4658,3378,2
670,4658,309,4
4131,4658,114,5
22951,4658,835,4
42609,4658,596,4
41993,4658,578,5
79233,4658,494,3
76417,4658,1236,3
2524,4658,1697,4
43887,4658,582,3
49727,4658,1125,5
89971,4658,5582,3
18320,4658,155,4
65250,4658,1123,4
93261,4658,1147,1
41306,4658,493,4
25166,4658,7279,5
66240,4658,513,3
54012,4658,3712,2
19353,4658,1615,5
39642,4658,838,5
12557,4658,235,5
33923,4658,615,4
54199,4658,7066,2
41188,4658,688,5
30601,4658,1168,4
27142,4658,151,4
59588,4658,888,5
16839,4658,546,4
22711,4658,514,3
56513,4658,7314,3
24354,4658,2833,4
54414,4658,8297,2
6357,4658,152,4
92140,4662,3927,4
28643,4662,2031,3
103745,4662,4455,4
106322,4662,8413,4
102816,4662,6712,4
87827,4662,4546,3
66138,4662,6096,3
84800,4662,2405,5
54981,4662,4463,5
67391,4662,3606,3
80195,4662,52,3
29315,4662,6677,3
102655,4662,1043,4
34978,4662,286,3
2709,4662,1001,5
85422,4662,1403,5
79731,4662,714,5
103080,4662,2156,3
96639,4662,1103,3
100721,4662,4360,5
1812,4662,4680,4
51938,4662,424,4
22486,4662,341,3
99212,4662,7217,5
69459,4662,693,5
88754,4662,2773,2
48759,4662,563,5
100122,4662,6436,3
42126,4662,1772,3
22234,4662,1369,5
88107,4662,2986,3
88420,4662,2771,2
51690,4662,48,5
64542,4662,6725,3
102469,4662,8091,5
35581,4662,295,2
92706,4662,7921,4
101223,4662,4175,4
35857,4662,1397,3
21296,4662,908,3
49200,4662,749,3
22419,4662,189,5
64714,4662,4504,4
102394,4662,6490,2
92815,4662,6462,4
106314,4662,8135,4
36699,4662,533,3
101624,4662,4462,3
19991,4662,7211,5
34320,4662,892,5
88401,4662,3380,5
102972,4662,4877,5
53808,4662,992,3
92035,4662,4244,3
75629,4662,2774,3
104459,4662,8236,3
21407,4662,379,5
100267,4662,3898,5
96090,4662,7417,5
102683,4662,7443,2
10188,4662,2776,5
97293,4662,2006,3
8705,4662,5884,3
99294,4662,4422,3
24959,4662,663,2
67686,4662,2402,2
19769,4662,164,4
75940,4662,8143,4
6429,4662,2855,3
49605,4662,1455,3
102889,4662,5208,3
89768,4662,1085,5
99330,4662,2526,5
105831,4662,6150,4
47750,4662,1520,5
97282,4662,4992,5
24306,4662,5115,3
92771,4662,2384,3
92744,4662,8163,5
16840,4662,546,3
85482,4662,2735,4
99163,4662,7895,3
102115,4662,4619,4
92212,4662,6496,4
100323,4662,6244,2
67907,4662,1484,3
2990,4662,651,5
101028,4662,6341,3
101645,4662,5881,3
100709,4662,4760,3
35898,4662,291,2
101955,4662,1405,3
95268,4662,2775,2
95310,4662,4420,5
12558,4662,235,2
63245,4662,6010,3
8309,4662,143,4
91350,4662,6315,4
62482,4662,1237,4
89874,4662,2059,2
